exercise_id,exercise_name,exercise_type,body_part,exercise_image,equipment
3400,Dumbbell + Arnold Press,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/21371101-Dumbbell-Arnold-Press_Shoulders_small.png,dumbbell
1527,Barbell + Rear Delt Row,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/00761101-Barbell-Rear-Delt-Row_shoulder_small.png,barbell
1572,Barbell + Upright Row,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/01211101-Barbell-Upright-Row-(without-weight)_Shoulders_small.png,barbell
254,Smith Machine + Smith Shoulder Press,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/07661101-Smith-Shoulder-Press_shoulder_small.png,smith machine
1761,Dumbbell + Front Raise,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/03101101-Dumbbell-Front-Raise_Shoulders_small.png,dumbbell
1492,Barbell + Front Raise,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/00411101-Barbell-Front-Raise_Shoulders_small.png,barbell
169,Dumbbell + Seated Front Raise,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/03921101-Dumbbell-Seated-Front-Raise_Shoulders_small.png,dumbbell
118,Dumbbell + Bench Seated Press,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/02901101-Dumbbell-Bench-Seated-Press_Shoulders_small.png,dumbbell
163,Dumbbell + Rear Lateral Raise,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/03801101-Dumbbell-Rear-Lateral-Raise_Shoulders_small.png,dumbbell
1827,Dumbbell + Raise,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/03761101-Dumbbell-Raise_Shoulders_small.png,dumbbell
139,Dumbbell + Incline Raise,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/03251101-Dumbbell-Incline-Raise_Shoulders_small.png,dumbbell
1551,Barbell + Skier,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/01001101-Barbell-Skier_Shoulders_small.png,barbell
116,Dumbbell + Arnold Press,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/02871101-Dumbbell-Arnold-Press-II_Shoulders_small.png,dumbbell
190,Dumbbell + Upright Row,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/04371101-Dumbbell-Upright-Row_shoulder_small.png,dumbbell
2619,Weighted + Push Press,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/12001101-Push-Press_Shoulders_small.png,weighted
162,Dumbbell + Rear Fly,bilateral_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/03781101-Dumbbell-Rear-Fly_Shoulders_small.png,dumbbell
