exercise_id,exercise_name,exercise_type,body_part,exercise_image,equipment
2628,Cable + Twisting Standing One Arm Chest Press,weight_reps,chest,https://apilyfta.com/static/GymvisualPNG/12111101-Cable-twisting-standing-one-arm-chest-press_chest_small.png,cable
4269,Barbell + Standing Close Grip Military Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/30311101-Barbell-Standing-Close-Grip-Military-Press-(female)_Shoulders_small.png,barbell
5227,Dumbbell + Incline Close-Grip Press Variation,db_1_both_sides,triceps,https://apilyfta.com/static/GymvisualPNG/40151101-Dumbbell-Incline-Close-grip-Press-Variation_Upper-Arms_small.png,dumbbell
4926,Dumbbell + Bent Over Alternate Rear Delt Fly,db_1_alt_sides,shoulders,https://apilyfta.com/static/GymvisualPNG/36961101-Dumbbell-Bent-Over-Alternate-Rear-Delt-Fly_Shoulders_small.png,dumbbell
2774,Barbell + Palms Down Wrist Curl Over A Bench,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/14111101-Barbell-Palms-Down-Wrist-Curl-Over-A-Bench_Forearms_small.png,barbell
28188,Lever Seated Calf Press (Version 2) (Male),weight_reps,calves,https://apilyfta.com/static/GymvisualPNG/71761101-Lever-Seated-Calf-Press-(VERSION-2)-(male)_Calves_small.png,unknown
28088,Weighted + Plate Standing Biceps Curl (Male),weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/66981101-Weighted-Plate-Standing-Biceps-Curl-(male)_Forearms_small.png,weighted
3034,Dumbbell + Tricep Kickback With Stork Stance,db_2_simultaneous,triceps,https://apilyfta.com/static/GymvisualPNG/17421101-Dumbbell-Tricep-Kickback-With-Stork-Stance_Upper-Arms_small.png,dumbbell
1537,Barbell + Seated Behind Head Military Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/00861101-Barbell-Seated-Behind-Head-Military-Press_Shoulders_small.png,barbell
2796,Dumbbell + Bent Arm Pullover Hold Isometric,db_2_simultaneous,chest,https://apilyfta.com/static/GymvisualPNG/14441101-Dumbbell-Bent-Arm-Pullover-Hold_Isometric_small.png,dumbbell
3934,Cable + Standing One Arm Triceps Extension,weight_reps,triceps,https://apilyfta.com/static/GymvisualPNG/26961101-Cable-Standing-One-Arm-Triceps-Extension-(female)_Upper-Arms_small.png,cable
2022,Cable + Lever Single Arm Neutral Grip Seated Row,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/05711101-Lever-Alternating-Narrow-Grip-Seated-Row-(plate-loaded)_Back_small.png,cable
4918,Dumbbell + Seated Reverse Grip Biceps Curl,db_2_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/36881101-Dumbbell-Seated-Reverse-Grip-Biceps-Curl_Forearms_small.png,dumbbell
28226,Lever Leg Extension (Inward Toes) (Male),weight_reps,quadriceps,https://apilyfta.com/static/GymvisualPNG/73271101-Lever-Leg-Extension-(Inward-Toes)-(male)_Thighs_small.png,unknown
5335,Dumbbell + Face Down Lying Shoulder Press,db_2_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/41251101-Dumbbell-Face-Down-Lying-Shoulder-Press-(male)_Shoulders_small.png,dumbbell
5311,Weighted + Straight Leg Toe Touch Crunch,weight_reps,abs,https://apilyfta.com/static/GymvisualPNG/41011101-Weighted-Straight-Leg-Toe-Touch-Crunch-(male)_Waist_small.png,weighted
4943,Dumbbell + Standing Single Leg Calf Raise,db_1_alt_sides,calves,https://apilyfta.com/static/GymvisualPNG/37131101-Dumbbell-Standing-Single-Leg-Calf-Raise_Calves_small.png,dumbbell
3926,Barbell + Standing Front Raise Over Head,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/26881101-Barbell-Standing-Front-Raise-Over-Head-(female)_Shoulders_small.png,barbell
2639,Cable + Standing One Arm Tricep Pushdown,weight_reps,triceps,https://apilyfta.com/static/GymvisualPNG/12271101-Cable-Standing-One-Arm-Tricep-Pushdown-(Overhand-Grip)_Upper-Arms_small.png,cable
1562,Barbell + Standing Rocking Leg Calf Raise,weight_reps,calves,https://apilyfta.com/static/GymvisualPNG/01111101-Barbell-Standing-Rocking-Leg-Calf-Raise_Calf_small.png,barbell
2949,Cable + Rope One Arm Hammer Preacher Curl,weight_reps,biceps,https://apilyfta.com/static/GymvisualPNG/16401101-Cable-Rope-One-Arm-Hammer-Preacher-Curl_Upper-Arms_small.png,cable
155,Dumbbell + Over Bench One Arm Neutral Wrist Curl,db_1_alt_sides,forearms,https://apilyfta.com/static/GymvisualPNG/03661101-Dumbbell-Over-Bench-One-Arm--Neutral-Wrist-Curl_Forearms_small.png,dumbbell
3131,Extension And Inclination Neck Stretch,weight_reps,neck,https://apilyfta.com/static/GymvisualPNG/18441101-Extension-And-Inclination-Neck-Stretch_Neck_small.png,unknown
1876,Dumbbell + Standing One Arm Reverse Curl,db_1_alt_sides,forearms,https://apilyfta.com/static/GymvisualPNG/04251101-Dumbbell-Standing-One-Arm-Reverse-Curl_Forearms_small.png,dumbbell
2884,Barbell + Wide Stance Stiff Leg Deadlift,weight_reps,hips,https://apilyfta.com/static/GymvisualPNG/15441101-Barbell-Wide-Stance-Stiff-Leg-Deadlift_Hips_small.png,barbell
4847,Sled Machine + Sled 45 Degrees Wide Stance Leg Press,weight_reps,quadriceps,https://apilyfta.com/static/GymvisualPNG/36171101-Sled-45-degrees-Wide-Stance-Leg-Press-(female)_Thighs_small.png,sled machine
