exercise_id,exercise_name,exercise_type,body_part,exercise_image,equipment
27979,Dumbbell + Standing Arms Rotate,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/62671101-Dumbbell-Standing-Arms-Rotate_Forearms_small.png,dumbbell
2783,Body Weight + Modified Push Up To Forearms,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/14211101-Modified-Push-Up-to-Forearms_Forearms_small.png,body weight
1902,Barbell + Ez Reverse Grip Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/04511101-EZ-Barbell-Reverse-Grip-Curl_Forearms_small.png,barbell
28010,Dumbbell + Standing Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/63591101-Dumbbell-Standing-Wrist-Curl_Forearms_small.png,dumbbell
27974,Barbell + Standing Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/62621101-Barbell-Standing-Wrist-Curl_Forearms_small.png,barbell
1836,Dumbbell + Reverse Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/03851101-Dumbbell-Reverse-Wrist-Curl_Forearm_small.png,dumbbell
1530,Barbell + Revers Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/00791101-Barbell-Revers-Wrist-Curl-II_Forearms_small.png,barbell
152,Dumbbell + One Arm Revers Wrist Curl,unilateral_alternating,forearms,https://apilyfta.com/static/GymvisualPNG/03581101-Dumbbell-One-arm-Revers-Wrist-Curl_Forearms_small.png,dumbbell
1661,Cable + Reverse Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/02101101-Cable-Reverse-Wrist-Curl_Forearm_small.png,cable
27682,Ez Barbell + Ez Bar Seated Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/55791101-EZ-Bar-Seated-Wrist-Curl_Forearms-FIX_small.png,ez barbell
399,Barbell + Behind Back Finger Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/16101101-Barbell-Behind-Back-Finger-Curl_Forearms_small.png,barbell
2172,Side Wrist Pull Stretch,duration_based,forearms,https://apilyfta.com/static/GymvisualPNG/07211101-Side-Wrist-Pull-Stretch_Forearms_small.png,unknown
3640,Dumbbell + Hammer Curls,bilateral_simultaneous,"biceps, forearms",https://apilyfta.com/static/GymvisualPNG/24021101-Dumbbell-Hammer-Curls-(with-arm-blaster)_Forearms_small.png,dumbbell
2304,Weighted + Standing Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/08531101-Weighted-Standing-Curl_Forearms_small.png,weighted
166,Dumbbell + Reverse Preacher Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/03841101-Dumbbell-Reverse-Preacher-Curl_Forearms_small.png,dumbbell
1531,Barbell + Reverse Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/00801101-Barbell-Reverse-Curl_Forearm_small.png,barbell
1576,Barbell + Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/01251101-Barbell-Wrist-Curl-II_Forearms_small.png,barbell
153,Dumbbell + One Arm Wrist Curl,unilateral_alternating,forearms,https://apilyfta.com/static/GymvisualPNG/03641101-Dumbbell-One-arm-Wrist-Curl_Forearm-SFIX_small.png,dumbbell
1616,Cable + Hammer Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/01651101-Cable-Hammer-Curl-(with-rope)-m_Forearms_small.png,cable
1698,Cable + Wrist Curl,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/02471101-Cable-Wrist-Curl_Forearm_small.png,cable
2788,Weighted + Wrist Circles,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/14281101-Wrist-Circles_Forearms_small.png,weighted
367,Dumbbell + Finger Curls,bilateral_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/14371101-Dumbbell-finger-curls_Hand_small.png,dumbbell
